Status,age,income,OpenCredit_Lines_and_loans,loan_type,loan_amount,term,property_value,loan_limit,approv_in_adv,LTV,dtir1
1,60,201935,3,1,10404,360,378000,1,0,96.95767196,0.245466131
1,49,3300,2,0,7309.32,360,300020,1,0,7430,0.18501465
1,27,3540,1,0,2448,360,308000,1,0,73.53896104,0.244897959
1,30,3300,2,0,714,360,6397183,1,0,3454,0.002853067
1,44,2040,3,2,3978,360,248000,1,0,71.16935484,0.435016662
0,48,2460,2,1,3047.76,360,148000,1,0,85.47297297,0.659083305
1,69,11160,1,0,3332.34,360,938000,1,0,59.32835821,0.179008568
1,75,14100,3,0,0,360,658000,1,0,89.1337386,98
1,44,7380,1,1,0,360,128000,1,0,59.765625,2178
1,53,446773,1,1,0,324,478000,1,0,99.68619247,1857
1,52,68430,2,3,8074.32,360,458000,1,0,84.38864629,0.725022104
1,64,3420,1,3,11730,360,818000,1,0,49.69437653,0.311103382
1,67,3600,1,3,7755.06,360,418000,1,0,56.57894737,0.547738033
1,35,5820,1,1,11373,180,428000,1,0,36.56542056,0.279167788
1,54,7920,3,1,6825.84,360,758000,1,0,48.35092348,0.349768415
1,52,4680,1,0,7309.32,180,208000,1,1,65.625,0.26063904
0,51,7800,2,1,2040,360,518000,1,0,91.98841699,0.464267866
1,60,3960,3,1,5100,360,338000,1,0,78.84615385,0.287742452
1,53,9120,1,0,0,360,458000,1,0,84.38864629,0
1,44,4380,3,2,9180,360,538000,1,0,60.68773234,0.440395512
1,41,3180,2,1,6140.4,180,358000,1,0,96.7877095,0.284005979
1,62,8280,2,0,2805,360,458000,1,1,34.17030568,0.219193021
1,64,6720,2,1,0,360,378000,1,0,83.73015873,1478
1,56,110357,2,1,3320.1,360,358000,1,0,66.06145251,0.585380835
1,75,420,2,1,0,360,638000,1,1,74.68652038,1755
1,54,4800,2,2,21249.66,360,418000,1,0,80.50239234,0.267351445
1,70,21901,1,0,0,360,218000,1,0,94.72477064,242
1,61,0,3,0,0,360,986010,0,0,629,86
1,64,109080,3,1,6118.98,180,698000,0,1,36.747851,0.216666667
1,28,1260,3,1,5763,360,748000,1,0,44.98663102,0.193771014
1,86,8220,3,1,2487.78,360,1108000,1,0,60.1534296,0.318852459
1,59,14100,2,1,4080,360,11906317,1,0,3659,5.699325169
1,54,12960,1,2,29239.32,360,14477931,0,0,4212,0.175253776
1,55,8520,1,1,6885,360,298000,1,1,96.1409396,0.152718116
1,33,3000,3,0,0,360,308000,1,0,86.52597403,1004
1,61,3600,3,0,10191.84,360,148000,1,0,71.95945946,0.063844691
1,38,2880,3,0,2631.6,360,288000,1,0,68.22916667,0.21542038
1,50,3000,1,1,8160,360,1213833,1,0,3350,0.254343207
1,34,6000,2,0,4284,360,1218000,1,0,44.04761905,0.034277553
1,95,6300,3,0,0,360,298000,1,0,99.4966443,0
1,47,7560,3,2,7353.18,180,478000,1,0,72.48953975,0.234257975
1,69,7680,3,3,12324.66,360,538000,1,0,88.56877323,0.299735187
1,72,6000,3,4,6611.64,240,308000,1,0,50.81168831,0.267931513
1,51,9240,3,1,7650,240,548000,1,0,54.10583942,0.519930676
1,72,4920,2,1,2754,360,328000,1,0,93.44512195,0.503887449
1,48,9780,2,2,9584.94,360,738000,1,0,69.98644986,0.299106193
1,78,56681,3,0,3645.48,360,208000,1,0,84.85576923,0.000559441
1,82,3720,1,0,4080,360,428000,1,0,71.61214953,0.228192952
1,84,444781,1,3,6120,360,508000,1,0,60.33464567,0.679053491
1,65,9600,1,2,3092.64,360,578000,1,0,80.70934256,1.219254863
1,57,8220,3,1,3417,144,328000,1,0,66.00609756,0.36347359
1,59,4500,3,0,6120,360,428000,1,0,71.61214953,0.000166639
1,36,11880,2,1,5100,360,758000,1,0,74.73614776,0.483503299
1,80,5280,3,3,2295,360,958000,1,0,25.73068894,2.746779209
1,29,9300,2,0,0,360,538000,1,0,84.85130112,25
1,47,6300,1,3,9741,360,708000,1,0,46.11581921,0.580776882
1,61,2880,3,1,10200,360,248000,1,1,91.33064516,0.179082092
1,75,495183,2,1,2279.7,360,558000,1,0,81.81003584,0.354651163
1,60,2580,2,2,1326,240,288000,1,0,85.59027778,1.010760953
1,50,1620,3,1,0,180,258000,1,0,41.27906977,3843
1,67,7860,3,2,6977.82,360,528000,1,1,88.35227273,0.493861444
1,36,4500,3,2,5814,360,278000,1,0,85.07194245,0.5560428
1,60,2880,3,4,13622.1,360,358000,1,0,57.68156425,0.305555556
1,65,5400,3,1,5749.74,360,6573182,1,0,3433,0.425328131
1,47,6120,1,0,3116.1,360,408000,1,0,72.67156863,0.039594241
1,48,7980,3,1,5610,324,398000,1,1,84.54773869,0.43410289
1,41,2880,3,0,4335,360,188000,1,0,72.60638298,0.136908963
1,68,4020,2,4,20400,360,388000,1,0,86.72680412,0.332583371
1,53,11640,3,0,0,180,348000,1,0,73.70689655,599
1,31,1440,1,0,2856,360,448000,1,1,90.73660714,0.181006783
1,76,13320,1,0,3060,180,238000,0,1,57.35294118,0.006331223
1,43,4980,3,4,8568,360,548000,1,0,59.58029197,0.56921795
1,80,9180,2,1,3876,312,578000,1,0,63.4083045,0.447250723
1,73,3600,1,0,7038,360,198000,1,0,94.19191919,0.105057238
1,54,3000,2,2,9690,360,238000,1,0,90.96638655,0.331017788
1,67,8580,3,2,6557.58,360,668000,1,1,48.87724551,0.870762053
1,43,3720,3,1,2550,180,158000,1,0,67.40506329,0.949220312
1,52,6540,1,1,10455,360,638000,0,0,76.2539185,0.320651644
0,49,3960,3,1,0,360,248000,1,0,95.36290323,2887
1,48,9540,1,1,8160,360,578000,1,0,80.70934256,0.34808149
1,74,6240,1,1,4914.36,360,418000,1,0,82.89473684,0.236148579
1,72,3420,3,0,0,360,378000,1,0,70.5026455,55
1,54,5100,2,2,10302,288,198000,1,0,84.09090909,0.562518563
1,27,9060,2,0,836.4,360,728000,1,0,40.72802198,0.723507917
1,76,300142,2,2,6588.18,360,458000,1,0,88.75545852,0.422755418
0,27,2760,1,0,2550,360,228000,1,0,81.79824561,0
1,66,2040,2,1,0,360,118000,1,0,98.72881356,2656
1,59,5460,3,0,0,360,528000,1,0,75.09469697,2
1,87,8640,3,0,6747.3,360,528000,1,0,99.71590909,0.003325272
1,35,2760,2,0,5525.34,360,4398451,1,0,2611,0.143779993
1,59,3660,3,3,8262,360,248000,0,1,95.36290323,0.302678682
1,68,7860,2,2,16149.66,360,678000,1,0,79.12979351,0.304281925
1,52,11040,2,1,4182,360,678000,1,1,77.65486726,0.297976103
1,62,6780,2,1,9095.34,360,758000,1,0,64.18205805,0.30130074
1,54,0,3,1,12750,360,188000,1,0,35.37234043,0.270618351
1,67,6780,3,0,8708.76,360,758000,1,0,64.18205805,0.042510833
1,54,17160,2,1,7614.3,360,758000,1,0,91.88654354,0.193811947
1,53,3660,1,0,1354.56,180,418000,1,1,56.57894737,0.368698269
1,44,2280,1,1,35700,360,288000,1,0,78.64583333,0.045170138
1,37,4920,2,1,9078,360,838000,1,0,42.54176611,0.312099764
1,56,2460,3,0,4590,360,228000,1,1,86.18421053,0.265274383
1,37,4380,1,0,0,360,358000,1,1,74.44134078,467
1,54,6960,3,1,8078.4,204,378000,1,0,57.27513228,0.312460548
1,75,4080,3,1,0,360,248000,1,0,95.36290323,2517
1,43,4260,3,3,4845,360,458000,1,0,60.37117904,0.418648706
1,48,5820,1,4,0,360,328000,1,1,84.29878049,3334
1,71,9000,3,0,25500,360,598000,1,0,83.02675585,0.036678533
1,42,7740,2,0,4674.66,360,648000,1,0,88.96604938,0.285122164
1,59,2640,1,1,3551.64,360,378000,1,0,44.04761905,0.90066035
1,55,2940,2,1,6732,360,328000,0,0,69.05487805,0.274200879
1,64,3420,1,0,0,180,338000,1,0,37.4260355,607
1,50,4620,1,0,4896,360,658000,1,0,49.62006079,0.072484899
1,42,8460,3,1,27964.32,360,978000,1,0,69.17177914,0.107451581
1,46,8520,1,0,4539,360,738000,1,1,87.60162602,0.164232757
1,70,4740,3,0,1763.58,360,308000,1,0,89.77272727,0.535260116
1,48,4320,3,2,9961.32,180,318000,1,0,77.51572327,0.411180506
1,70,7260,1,1,0,360,648000,1,0,75.07716049,201
1,44,3960,3,2,6373.98,360,318000,1,0,74.37106918,0.51376
0,64,6060,1,0,0,360,508000,1,0,76.08267717,78
1,86,3300,1,1,4055.52,360,198000,1,0,79.04040404,0.056072416
1,46,6060,2,1,2551.02,360,658000,1,0,63.29787234,0.474020783
1,87,7200,3,0,10353,360,318000,1,1,99.52830189,0.005418185
1,64,6780,1,3,15954.84,360,15141451,1,0,3393,0.285559036
1,40,389421,3,2,8568,360,208000,1,1,84.85576923,0.452089037
1,50,7320,3,2,7650,324,388000,1,0,68.68556701,5.24970004
1,42,3780,3,0,816,360,458000,1,0,38.5371179,0.09113608
1,68,13200,2,2,8160,180,248000,1,0,79.23387097,0.781777278
1,63,19440,2,1,7224.66,360,1558000,0,0,60.10911425,0.535431959
1,40,5100,3,2,7479.66,360,318000,1,0,77.51572327,0.212844287
1,58,11700,2,1,15056.22,360,628000,1,0,74.28343949,0.149844195
1,59,7740,3,1,10200,360,558000,1,0,94.35483871,0.118988101
1,63,7080,2,0,8160,360,8450928,1,0,1068,0.108861392
0,25,2280,2,0,0,300,238000,1,0,53.1512605,457
1,28,12960,3,0,3468,360,878000,0,0,87.30068337,0
1,59,4260,2,1,1734,180,368000,1,0,56.11413043,1.41563786
1,40,2280,1,1,6630,360,378000,1,0,44.04761905,0.465620674
1,60,11340,2,0,1020,360,158000,1,0,92.72151899,0.178821179
1,56,5880,2,1,1224,240,388000,1,0,37.75773196,0.544546211
1,30,2640,3,0,2974.32,360,368000,1,0,20.78804348,0.001028454
1,65,8580,1,0,6630,360,518000,1,0,93.91891892,0.036148285
1,41,3600,1,1,6426,360,218000,1,0,80.96330275,0.330106332
1,44,247514,1,0,0,360,618000,1,0,77.10355987,148
1,51,8400,1,2,16999.32,180,318000,0,1,61.79245283,0.254874903
1,56,315685,2,4,12036,360,388000,1,0,99.61340206,0.41276163
1,55,6900,1,1,12138,360,348000,1,0,96.6954023,0.253844215
1,53,5400,1,2,11730,360,338000,1,0,78.84615385,0.256151639
1,56,6960,2,1,6867.66,360,338000,1,1,96.59763314,0.176715177
0,44,2580,3,0,3672,300,338000,1,1,72.92899408,0.198278256
1,25,1860,1,0,0,360,14251060,1,0,4673,12
1,35,2040,3,1,2674.44,360,238000,1,0,74.15966387,0.434235608
1,37,4740,1,2,5916,360,238000,1,0,99.3697479,0.249439752
1,46,7620,2,0,5100,180,188000,1,0,72.60638298,0.106378724
0,33,7560,3,0,0,360,338000,0,1,90.68047337,390
1,60,6120,3,1,7989.66,324,448000,1,0,75.11160714,0.249680878
1,38,15060,1,1,3617.94,180,878000,1,0,63.38268793,0.58145434
1,69,2040,1,1,4386,360,178000,1,0,82.30337079,0.468960707
1,41,7440,2,0,3063.06,360,288000,1,1,43.92361111,0
1,37,5520,2,1,5258.1,180,538000,1,1,55.11152416,0.683475562
1,62,4260,2,1,8670,360,8070048,1,0,5257,0.319374191
1,70,3300,3,1,0,360,98000,1,0,98.46938776,1384
1,76,7140,1,0,6120,360,498000,1,0,73.59437751,0.077987002
1,47,7260,1,2,9996,360,778000,1,0,62.53213368,0.27211509
1,36,12180,2,0,0,360,608000,1,0,80.01644737,758
1,45,3840,1,0,1326,360,268000,0,0,58.39552239,0.334358186
1,56,2220,1,0,5304,360,318000,1,0,71.22641509,0.120169198
1,69,2340,3,0,0,360,348000,1,0,65.0862069,592
1,61,2040,3,0,1428,360,118000,1,0,56.3559322,0.306923626
1,74,10980,2,2,4912.32,180,1288000,1,0,18.36180124,1.828523978
1,37,4680,2,2,5100,360,548000,1,0,43.15693431,0.597680464
1,50,4500,2,2,6563.7,360,388000,0,1,68.68556701,0.357209447
1,66,6000,2,0,4149.36,360,348000,1,0,79.45402299,0.005160973
1,60,11280,1,1,2958,240,438000,1,0,81.39269406,0.62530162
1,88,6840,2,0,5100,360,348000,1,0,96.6954023,0.00679864
1,39,2520,2,1,18156,360,258000,1,0,60.65891473,0.11482501
1,45,6420,2,1,0,360,858000,1,0,56.7016317,2244
1,58,960,2,0,0,360,198000,1,0,38.63636364,51
1,44,2280,2,2,0,360,188000,1,0,88.56382979,2538
1,52,446562,1,1,2117.52,360,248000,1,0,95.36290323,0.752527684
0,40,12600,2,1,5120.4,360,412884,1,0,7818,0.510655248
1,78,6600,3,0,0,360,618000,1,0,86.81229773,208
1,57,4920,3,0,0,360,408000,1,0,84.92647059,1594
1,63,6240,1,2,0,360,548000,1,0,97.90145985,1960
1,85,6300,2,0,10710,360,708000,1,0,89.90112994,0.000285687
0,35,9720,3,2,5100,360,588000,1,0,86.13945578,0.483303339
1,48,6600,3,2,9871.56,360,16399094,1,0,3774,0.348279781
1,50,6060,3,1,5438.64,360,868000,1,0,58.35253456,0.611100694
1,58,4080,1,0,3825,360,138000,1,0,77.17391304,0
1,62,4620,3,1,0,360,268000,1,0,58.39552239,980
1,39,7140,1,0,9384,360,368000,1,0,80.57065217,0.23725682
1,40,507863,2,1,2754,360,188000,1,0,93.88297872,0.519807479
1,47,224142,2,0,7300.14,360,168000,1,0,93.1547619,0
1,39,4740,1,2,9690,360,758000,0,0,60.22427441,0.439532681
1,73,7620,1,4,7786.68,360,168000,1,0,75.29761905,0.427897839
1,73,1680,3,2,8092.68,360,278000,1,0,81.47482014,0.329426591
1,38,10620,1,1,0,360,998000,1,0,66.78356713,703
1,80,11100,3,0,2346,360,238000,1,0,103.5714286,0.00956106
1,67,3360,2,1,4674.66,360,268000,1,0,95.70895522,0.75109075
0,31,6180,2,0,1975.74,180,628000,1,0,45.62101911,0.294633643
1,67,3480,1,1,7819.32,180,198000,1,0,68.93939394,0.236859267
1,76,7260,3,0,3399.66,360,438000,1,1,90.52511416,0.00359928
1,26,6420,1,0,836.4,360,298000,1,0,89.4295302,0.634591961
1,45,4380,2,0,7446,324,438000,0,0,65.4109589,0.158471442
1,52,3300,3,2,7650,360,168000,1,0,99.10714286,0.473670177
1,53,4200,2,1,6880.92,360,428000,1,1,80.95794393,0.373943975
1,62,2280,3,1,8670,360,278000,1,0,49.10071942,0.309022468
1,54,3000,3,1,11220,360,268000,1,1,77.05223881,0.247432052
0,47,298303,3,1,10710,360,408000,1,0,92.27941176,0.184172936
1,69,4260,2,1,5865,360,398000,1,0,74.49748744,0.244305338
1,36,4260,3,0,2218.5,360,8656478,1,0,3085,0.143841912
1,51,5160,1,1,0,360,488000,1,0,85.34836066,2257
1,59,196361,3,1,10323.42,360,458000,1,1,95.30567686,0.283244418
1,88,8400,3,0,0,240,748000,0,0,59.69251337,1
1,58,8580,3,3,5949.66,300,338000,1,0,69.9704142,0.458347617
1,33,2640,2,0,3072.24,360,288000,1,1,85.59027778,0.175572519
1,44,421003,2,1,12750,360,358000,1,0,49.30167598,0.271738261
1,35,7920,2,0,1734,360,628000,1,0,85.42993631,0.352733686
1,52,294138,1,2,13448.7,360,348000,1,0,99.56896552,0.402320643
1,34,3180,1,2,307.02,360,498000,1,0,95.68273092,11.40066225
1,44,21360,3,1,10569.24,360,1278000,0,0,67.80125196,0.130271157
1,65,4500,3,0,3447.6,360,158000,1,0,80.06329114,0.671990535
1,60,4800,1,2,5100,360,268000,1,0,77.05223881,0.358128374
1,57,2520,3,1,2040,360,88000,1,0,98.29545455,0.455272364
1,31,2760,1,0,748.68,360,478000,1,0,36.92468619,1.293877551
0,70,14040,3,0,5712,360,578000,1,0,70.32871972,0.002678093
1,61,9600,1,1,9078,360,778000,0,0,93.38046272,0.001685204
0,65,6060,1,2,9945,360,1458000,1,0,23.07956104,0.22746385
1,79,15000,2,1,5504.94,360,2451268,0,0,2118,0.286958133
1,58,3480,3,0,14280,360,6944685,1,1,5082,0.01071352
1,61,13320,2,2,3877.02,360,778000,1,0,62.53213368,0.845607575
1,41,444855,3,2,9094.32,360,168000,1,0,93.1547619,0.370976786
1,52,4980,2,1,9690,360,10721909,1,0,5499,0.08556994
1,56,532356,3,2,3570,360,508000,1,0,99.70472441,0.690374179
1,42,2040,3,2,7446,360,188000,1,0,93.88297872,0.345158198
1,65,6600,2,0,24684,360,398000,1,0,77.01005025,0.020371059
1,48,6780,3,0,12240,312,478000,1,0,72.48953975,0.197483543
1,65,5940,2,0,0,360,1008000,1,0,60.16865079,0
1,25,4440,2,0,836.4,360,198000,1,1,58.83838384,0.137637028
1,44,8760,3,0,0,360,3337871,1,1,3066,1
1,33,3900,1,0,2040,360,578000,1,0,58.21799308,0.037981009
1,49,8460,2,2,0,360,508000,1,0,93.7992126,4969
1,83,12000,2,0,0,360,998000,1,0,60.77154309,17
1,32,4080,1,0,2448,300,418000,1,0,92.46411483,0.320699708
1,33,3060,2,1,2124.66,360,428000,1,0,66.93925234,0.464491363
0,50,378743,1,1,2784.6,360,438000,1,1,83.67579909,0.612596119
1,52,9360,1,2,12648,360,608000,1,1,94.81907895,0.431013628
1,42,3300,2,0,12376.68,360,288000,1,0,71.70138889,0.001071281
0,23,15600,1,0,2652,360,318000,1,0,86.94968553,0
1,76,6480,1,2,7140,360,508000,1,0,93.7992126,0.304670761
1,61,5640,2,1,3144.66,180,478000,1,1,62.0292887,0.731841764
1,46,15240,1,0,2481.66,240,658000,1,0,69.3768997,0.123664749
1,76,469880,3,0,4080,360,308000,1,1,99.51298701,0.000249938
1,57,4080,1,1,4947,360,218000,1,0,94.72477064,0.288806432
1,79,5220,3,0,3636.3,360,258000,1,0,80.03875969,0
1,37,4620,3,2,7564.32,360,338000,1,0,90.68047337,0.352568424
1,66,5100,2,2,4489.02,360,768000,1,0,54.23177083,1.080872331
1,44,4020,2,1,5528.4,360,258000,1,0,68.41085271,0.489762037
1,53,9300,2,0,1699.32,360,408000,1,0,72.67156863,0.020995801
1,47,16440,3,2,4893.96,360,1418000,0,0,81.55853315,0.383413211
1,66,7440,3,1,5425.38,300,968000,1,0,47.15909091,0.272932331
1,48,5760,2,3,32895,360,508000,1,0,74.11417323,0.152522402
1,42,7620,1,1,0,240,385139,0,0,7460,795
1,31,19020,2,1,2448,360,1018000,0,0,67.43614931,0.684298209
1,58,840,3,2,8966.82,360,88000,1,0,86.93181818,0.303685168
1,44,7800,1,2,3672,240,368000,1,0,91.44021739,0.706470425
1,76,17760,2,0,8160,324,398000,1,0,74.49748744,0.001124859
1,59,8280,1,0,9282,360,488000,1,0,75.10245902,0.025601582
1,63,5100,3,1,0,360,608000,0,0,80.01644737,1229
1,28,2040,2,0,4845,360,188000,1,0,72.60638298,0.011155546
1,75,259889,1,0,0,360,758000,1,0,86.60949868,38
1,51,1500,1,1,4473.72,360,288000,1,0,85.59027778,0.620469569
1,55,7740,2,1,2550,360,808000,1,0,54.02227723,0.391843263
1,34,7440,3,0,3264,312,348000,1,0,73.70689655,0.329896907
1,55,3780,1,0,10197.96,360,658000,1,0,38.98176292,0.202120212
1,66,3960,3,2,9052.5,300,6421403,1,0,7400,0.26239297
1,45,23100,3,2,22948.98,360,518000,1,0,74.61389961,0.214444444
1,69,22800,2,0,3366,360,718000,1,0,73.32869081,0.004544078
1,43,7080,3,1,8670,360,598000,1,0,69.64882943,0.242206799
1,38,9480,2,1,1020,360,348000,1,1,67.95977011,2.638361638
1,63,8400,1,0,3399.66,360,428000,1,1,50.58411215,0.00659868
1,53,5400,1,1,0,360,908000,1,0,59.08590308,3258
1,37,3480,3,0,9690,360,298000,1,0,76.00671141,0.061677718
1,70,2820,2,1,3570,180,218000,1,0,58.02752294,0.258497572
1,71,3840,3,2,8912.76,240,108000,1,1,89.35185185,0.263989015
1,58,2340,3,1,4335,240,1218000,1,0,37.47947455,0.484591861
1,36,5040,3,0,1964.52,360,178000,1,0,76.68539326,0.287493513
1,49,5880,1,1,0,360,338000,1,0,93.63905325,2778
1,59,10620,2,4,8755.68,360,908000,1,0,80.01101322,1.05730926
1,46,3120,3,0,2142,360,388000,1,0,50.6443299,0.451689672
1,51,2340,3,0,4820.52,360,558000,1,0,45.96774194,0.099005712
1,28,3300,1,0,0,360,258000,1,0,83.91472868,50
1,46,4800,1,4,0,360,398000,1,0,94.59798995,5356
1,74,3840,1,0,2287.86,360,998000,1,0,33.71743487,0.429590018
1,42,20460,2,2,0,360,808000,1,0,58.97277228,2140
1,59,6000,1,3,4692,360,14642636,1,0,4886,0.620299935
1,69,12840,1,1,10710,360,628000,1,0,69.50636943,0.225026188
1,79,9540,1,0,7698.96,360,488000,1,1,83.29918033,0
1,70,1260,2,0,2754,360,128000,1,0,67.578125,0.090707146
1,71,4440,1,0,12601.08,276,248000,1,0,71.16935484,0.087252125
1,56,19860,1,0,4833.78,180,998000,1,0,35.72144289,0.00021097
0,41,288412,3,1,5950.68,360,738000,0,0,97.08672087,0.922707798
1,52,2100,1,1,12882.6,180,188000,1,0,56.64893617,0.249782282
1,69,3600,2,3,2295,360,258000,1,0,91.66666667,1.064415815
1,75,2880,3,1,0,360,228000,1,0,68.64035088,805
1,43,10680,2,2,0,360,398000,1,1,102.1356784,4541
1,52,3300,2,1,0,360,248000,1,0,95.36290323,4995
1,67,567085,2,0,0,360,408000,1,0,87.37745098,42
1,45,7260,1,1,0,360,868000,1,0,72.17741935,1428
0,34,284819,2,0,4314.6,360,308000,1,0,83.27922078,0.068069014
1,44,4860,1,0,2088.96,360,288000,1,1,92.53472222,0.014641288
1,46,4080,2,0,0,360,11121183,1,0,3313,1
1,27,12540,1,0,0,180,228000,1,0,73.02631579,15
1,54,3000,3,3,4182,360,148000,1,0,85.47297297,0.518410144
0,50,4920,3,0,13770,360,8141088,1,0,6125,35.44078216
1,52,219187,3,2,1224,360,358000,1,0,96.7877095,1.378850958
1,78,8400,1,0,5514.12,300,628000,1,0,59.9522293,0.002959127
1,58,10620,2,2,8670,360,1248000,0,0,59.01442308,0.297494412
1,66,7440,2,2,4568.58,348,7314596,1,1,6075,1.144196429
1,84,8280,2,0,3260.94,360,728000,1,0,79.18956044,0.004065041
1,51,11880,2,1,7344,360,658000,1,0,80.01519757,0.349812526
1,39,202712,2,0,6834,360,248000,1,0,91.33064516,0.219668706
1,60,10080,2,0,4327.86,360,1278000,1,0,52.15179969,0.306550424
1,61,4020,2,1,7055.34,360,618000,0,1,70.63106796,0.242844753
1,44,9240,3,2,10200,180,458000,1,0,64.73799127,0.246475352
1,29,10440,2,0,3570,360,1338000,1,0,46.07623318,0.045129963
1,49,7920,2,1,4896,180,488000,1,0,73.05327869,0.3105603
1,82,5760,2,2,8500.68,360,4725426,1,0,6720,0.379124175
1,69,2760,3,1,0,360,98000,1,1,98.46938776,1143
1,62,3360,1,2,3060,360,8237115,0,1,4760,0.805398201
1,37,70992,3,2,4504.32,360,1478000,1,0,32.91610284,0.671949287
1,32,16260,3,0,3570,360,958000,1,0,50.782881,0.169094544
1,53,9600,1,5,6459.66,360,298000,1,0,76.00671141,0.663245974
1,54,6360,1,2,8364,360,558000,1,0,69.26523297,0.312157054
1,56,5100,3,2,2550,360,818000,1,0,58.25183374,1.674530188
1,64,12540,2,2,6032.28,360,448000,1,0,68.41517857,0.293660186
1,36,6960,3,0,2402.1,360,608000,1,0,94.81907895,0.036502547
1,51,8040,1,2,5120.4,360,268000,1,0,69.58955224,0.680940052
1,61,4800,1,3,0,360,388000,1,1,68.68556701,3786
1,86,3660,1,1,12240,180,258000,1,0,80.03875969,0.116573619
1,42,3120,3,1,6375,360,8008820,1,0,7787,0.510478323
1,67,2100,1,0,6341.34,360,188000,1,0,72.60638298,0.00707623
0,47,4560,2,0,10914,360,388000,1,0,86.72680412,0.124848145
1,29,5040,1,0,1326,360,608000,1,0,70.14802632,0.395080707
1,35,4680,3,0,4998,240,6828979,1,1,3379,0.235870231
1,37,5580,3,0,0,360,478000,1,1,53.66108787,100
1,63,6240,2,0,3570,360,318000,1,0,90.09433962,0.077406455
1,69,6360,3,0,2550,120,308000,1,0,80.03246753,0.00119952
1,79,383099,2,0,3060,360,258000,1,0,95.54263566,0.004665112
1,79,3900,1,0,0,360,198000,1,0,99.24242424,107
1,45,4800,3,0,1060.8,360,478000,1,0,70.39748954,0.024975985
1,47,2640,1,0,0,360,278000,1,0,85.07194245,161
1,50,4380,3,2,6459.66,360,1843718,1,0,2387,0.573571203
1,65,7200,1,2,9769.56,360,408000,0,1,94.73039216,0.390019835
1,52,4320,3,1,9690,360,438000,1,0,81.39269406,0.363751184
1,49,4380,2,3,12546,360,768000,1,0,51.62760417,0.305991383
1,77,4620,1,1,6120,180,308000,1,0,57.30519481,0.090818197
1,53,4980,2,0,5614.08,180,318000,1,0,74.37106918,0.265940054
1,42,10860,2,2,0,360,488000,1,0,58.70901639,2541
1,30,9480,3,0,1701.36,360,308000,1,0,102.7597403,0.002396645
1,52,3300,1,4,37740,360,248000,1,0,99.39516129,0.330207292
1,53,6240,2,1,4896,360,268000,1,0,95.70895522,0.250156217
1,53,4080,1,1,5550.84,300,188000,1,0,99.20212766,0.432298365
1,75,3420,1,0,2381.7,360,838000,1,0,41.34844869,0.053510274
1,88,4980,2,0,2779.5,360,428000,1,0,78.62149533,0.028613353
1,50,3120,3,0,5610,360,178000,1,1,93.53932584,0.22395928
1,51,3060,1,0,6470.88,360,218000,1,0,62.6146789,0.030890465
1,43,6900,2,2,13174.32,360,348000,1,0,67.95977011,0.228613455
1,51,4740,3,1,0,360,3828943,1,0,1058,3371
1,59,3840,3,2,0,240,368000,1,0,58.83152174,4189
1,51,3120,3,1,0,360,358000,1,0,77.23463687,1734
1,80,2640,1,0,4590,360,768000,1,0,34.70052083,0.007109531
1,61,12660,1,0,6050.64,360,398000,1,1,94.59798995,0.052081578
1,60,5640,3,2,9424.8,360,808000,1,1,76.29950495,0.213721459
1,73,242699,1,0,6283.2,300,158000,1,0,86.39240506,0.010550235
1,35,12240,2,0,4039.2,360,3228000,1,0,22.50619579,0.156021207
1,54,111118,3,0,0,360,418000,1,0,94.85645933,41
1,65,9060,2,0,0,360,678000,1,0,95.3539823,80
1,62,4980,1,0,2040,360,538000,1,0,90.42750929,0.029985007
1,38,9240,2,0,5610,360,578000,1,0,73.78892734,0.28703872
1,55,13740,1,3,6375,180,548000,1,0,83.30291971,0.771076628
1,54,2340,1,1,0,360,16085687,1,0,89,3373
1,66,226328,3,1,6630,360,418000,1,0,63.75598086,0.332871866
1,31,6420,3,0,1632,180,228000,1,0,51.09649123,0.102435978
